X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,
M,12/5/23 16:08,12/1/23,SKT,Tanger Inc.,Tanger Steven B,Exec Chair of the Board,S - Sale,$26.20 ,"-160,788","906,983",-15%,"($4,212,594)",,,,,
D,12/5/23 12:56,12/5/23,UMH,"Umh Properties, Inc.",Butewicz Amy Lynn,Dir,S - Sale+OE,$14.76 ,-800,"8,317",-9%,"($11,808)",,,,,
,12/5/23 10:54,12/4/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,597.16 ",3,"198,432",0%,"$4,791 ",,,,,
,12/4/23 16:00,11/30/23,SUI,Sun Communities Inc,Underwood Baxter,"CEO - Safe Harbor Marinas, LLC",S - Sale,$128.99 ,"-2,000","66,896",-3%,"($257,980)",,,,,
M,12/4/23 14:21,12/1/23,MDRR,"Medalist Diversified Reit, Inc.",O'Brien Timothy Patrick,Dir,P - Purchase,$5.42 ,"1,000","11,527",9%,"$5,420 ",,,,,
M,12/4/23 12:21,11/28/23,MDRR,"Medalist Diversified Reit, Inc.",Kavanaugh Frank,"CEO, Pres, 10%",P - Purchase,$23.40 ,418,"45,418",1%,"$9,781 ",,,,,
,12/4/23 11:56,12/1/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,746.28 ",3,"198,429",0%,"$5,239 ",,,,,
,12/4/23 11:12,12/1/23,NA,"Starwood Real Estate Income Trust, Inc.",McCarthy John Patrick,Vice COB,S - Sale,$24.62 ,"-12,212","40,684",-23%,"($300,659)",,,,,
D,12/1/23 18:30,11/29/23,SBAC,Sba Communications Corp,Ciarfella Mark R,EVP - Operations,S - Sale+OE,$245.05 ,"-5,000","29,005",-15%,"($1,225,231)",,,,,
M,12/1/23 17:26,11/30/23,MDRR,"Medalist Diversified Reit, Inc.",Neuman Emanuel D,Dir,P - Purchase,$5.25 ,337,"16,334",2%,"$1,769 ",,,,,
M,12/1/23 16:29,11/29/23,SELF,"Global Self Storage, Inc.",Tuxis Corp,"See ""Explanation of Responses""",S - Sale,$4.60 ,"-15,000","284,478",-5%,"($68,997)",,,,,
D,12/1/23 16:24,12/1/23,WY,Weyerhaeuser Co,Wold David M,"SVP, CFO",S - Sale+OE,$31.51 ,-923,"60,436",-2%,"($29,084)",,,,,
M,12/1/23 16:23,11/29/23,HHH,Howard Hughes Holdings Inc.,"Pershing Square Capital Management, L.P.","Dir, 10%",P - Purchase,$74.07 ,"145,121","18,835,303",1%,"$10,749,231 ",,,,,
,12/1/23 15:29,11/30/23,PSA,Public Storage,Havner Ronald L Jr,Dir,S - Sale,$258.09 ,"-10,000","354,613",-3%,"($2,580,933)",,,,,
,12/1/23 12:09,11/30/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,671.95 ",3,"198,426",0%,"$5,016 ",,,,,
D,11/30/23 17:59,3/30/23,TMTC,Tmt Acquisition Corp.,2Tm Holding LP,10%,P - Purchase,$10.00 ,"370,000","1,717,000",27%,"$3,700,000 ",,,,,
,11/30/23 17:39,11/30/23,BXMT,"Blackstone Mortgage Trust, Inc.",Marone Anthony F. Jr,CFO,S - Sale,$22.14 ,-507,"49,988",-1%,"($11,226)",,,,,
,11/30/23 17:36,11/30/23,BXMT,"Blackstone Mortgage Trust, Inc.",Keenan Katharine A,"CEO, Pres",S - Sale,$22.14 ,"-2,279","148,005",-2%,"($50,457)",,,,,
,11/30/23 16:32,11/29/23,FRT,Federal Realty Investment Trust,Berkes Jeffrey S,"Pres, COO",S - Sale,$94.86 ,"-4,870","65,470",-7%,"($461,968)",,,,,
M,11/30/23 11:36,11/28/23,MDRR,"Medalist Diversified Reit, Inc.",Neuman Emanuel D,Dir,P - Purchase,$5.18 ,"2,374","15,997",17%,"$12,286 ",,,,,
,11/30/23 10:35,11/29/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,652.07 ",3,"198,423",0%,"$4,956 ",,,,,
,11/30/23 8:16,11/29/23,MDRR,"Medalist Diversified Reit, Inc.",Winn Charles Brent Jr.,CFO,P - Purchase,$5.10 ,615,"63,944",1%,"$3,137 ",,,,,
,11/30/23 6:25,11/27/23,IHT,Innsuites Hospitality Trust,Wirth James F,"Pres, CEO, 10%",P - Purchase,$384.00 ,300,"5,944,284",0%,"$115,200 ",,,,,
D,11/29/23 18:30,11/27/23,SBAC,Sba Communications Corp,Stoops Jeffrey,"CEO, Pres",S - Sale+OE,$237.94 ,"-37,889","414,937",-8%,"($9,015,253)",,,,,
D,11/29/23 17:00,11/27/23,SBAC,Sba Communications Corp,Koenig Joshua,"EVP, GC",S - Sale+OE,$238.50 ,"-1,275","5,181",-20%,"($304,088)",,,,,
M,11/29/23 16:40,11/27/23,ABR,Arbor Realty Trust Inc,Elenio Paul,CFO,P - Purchase,$11.97 ,"5,000","284,799",2%,"$59,825 ",,,,,
M,11/29/23 16:39,11/27/23,ABR,Arbor Realty Trust Inc,Kaufman Ivan,"COB, CEO, Pres",P - Purchase,$12.00 ,"40,000","3,644,282",1%,"$479,900 ",,,,,
M,11/29/23 16:30,11/27/23,BHM,"Bluerock Homes Trust, Inc.",Vohs Christopher J.,"CFO, Treasurer",P - Purchase,$14.48 ,"1,500","1,821",467%,"$21,725 ",,,,,
,11/29/23 16:29,11/29/23,HST,"Host Hotels & Resorts, Inc.",Baglivo Mary,Dir,S - Sale,$17.59 ,"-5,358","21,831",-20%,"($94,264)",,,,,
D,11/29/23 16:27,11/28/23,COLD,Americold Realty Trust,Chambers Robert Scott,"EVP, Chief Commercial Officer",S - Sale+OE,$28.22 ,"-9,100",0,-100%,"($256,802)",,,,,
DM,11/29/23 16:15,11/27/23,STAG,"Stag Industrial, Inc.",Butcher Benjamin S,Dir,S - Sale+OE,$36.24 ,"-39,966","7,522",-84%,"($1,448,210)",,,,,
,11/29/23 16:11,11/27/23,SKT,Tanger Inc.,Tanger Steven B,Exec Chair of the Board,S - Sale,$25.50 ,"-64,212","1,067,771",-6%,"($1,637,406)",,,,,
,11/29/23 16:08,11/28/23,CPT,Camden Property Trust,Sevilla-Sacasa Frances Aldrich,Dir,S - Sale,$89.55 ,"-4,314","17,685",-20%,"($386,323)",,,,,
A,11/29/23 12:13,11/21/23,MDRR,"Medalist Diversified Reit, Inc.",Ore Benjamin,CONTROLLER,P - Purchase,$5.32 ,500,"4,976",11%,"$2,662 ",,,,,
A,11/29/23 12:05,11/27/23,MDRR,"Medalist Diversified Reit, Inc.",Winn Charles Brent Jr.,CFO,P - Purchase,$5.10 ,385,"63,329",1%,"$1,964 ",,,,,
,11/29/23 12:04,11/28/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,618.12 ",3,"198,420",0%,"$4,854 ",,,,,
,11/29/23 9:15,11/27/23,TURN,180 Degree Capital Corp. /ny/,Rendino Kevin,"COB, CEO",P - Purchase,$3.78 ,800,"681,096",0%,"$3,024 ",,,,,
,11/28/23 19:07,11/27/23,MDV,"Modiv Industrial, Inc.",Halfacre Aaron Scott,CEO,P - Purchase,$15.05 ,198,"32,306",1%,"$2,978 ",,,,,
M,11/28/23 17:18,11/24/23,HHH,Howard Hughes Holdings Inc.,"Pershing Square Capital Management, L.P.","Dir, 10%",P - Purchase,$73.34 ,"164,286","18,690,182",1%,"$12,048,717 ",,,,,
,11/28/23 16:47,11/27/23,MDRR,"Medalist Diversified Reit, Inc.",Winn Charles Brent Jr.,CFO,P - Purchase,$5.10 ,385,"63,329",1%,"$1,964 ",,,,,
,11/28/23 16:32,11/27/23,NNN,"Nnn Reit, Inc.",Adamo Jonathan,"EVP, Portfolio Operations",S - Sale,$39.85 ,"-4,000","56,450",-7%,"($159,400)",,,,,
,11/28/23 15:04,11/27/23,MDV,"Modiv Industrial, Inc.",Smith Kimberly J,Dir,P - Purchase,$15.00 ,43,"6,738",1%,$639 ,,,,,
,11/28/23 15:04,11/27/23,MDV,"Modiv Industrial, Inc.",Nolan Thomas H Jr,Dir,P - Purchase,$15.00 ,118,"18,643",1%,"$1,769 ",,,,,
,11/28/23 15:03,11/27/23,MDV,"Modiv Industrial, Inc.",Markman Adam Scott,Dir,P - Purchase,$15.00 ,120,"19,142",1%,"$1,798 ",,,,,
,11/28/23 11:23,11/27/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,637.02 ",3,"198,417",0%,"$4,911 ",,,,,
,11/28/23 8:56,11/27/23,TURN,180 Degree Capital Corp. /ny/,Gift Alicia M,"Treasurer, Secretary",P - Purchase,$3.80 ,"1,000","42,465",2%,"$3,800 ",,,,,
,11/27/23 16:33,11/21/23,MDRR,"Medalist Diversified Reit, Inc.",Ore Benjamin,CONTROLLER,P - Purchase,$5.32 ,500,"4,976",11%,"$2,662 ",,,,,
,11/27/23 16:05,11/22/23,SACH,Sachem Capital Corp.,Bernhard Leslie,Dir,S - Sale,$3.59 ,"-2,750","8,250",-25%,"($9,859)",,,,,
,11/27/23 12:02,11/24/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,650.00 ",3,"198,414",0%,"$4,950 ",,,,,
D,11/24/23 16:58,11/21/23,DLB,"Dolby Laboratories, Inc.",Yeaman Kevin J,"Pres, CEO",S - Sale+OE,$84.80 ,"-45,150","171,436",-21%,"($3,828,578)",,,,,
M,11/24/23 16:11,11/21/23,ABR,Arbor Realty Trust Inc,Kaufman Ivan,"COB, CEO, Pres",P - Purchase,$12.18 ,"35,000","3,604,282",1%,"$426,450 ",,,,,
D,11/24/23 16:07,11/21/23,ARR,"Armour Residential Reit, Inc.",Mountain James R,CFO,S - Sale+OE,$17.41 ,-740,"19,502",-4%,"($12,883)",,,,,
,11/24/23 16:00,11/21/23,SKT,Tanger Inc.,Tanger Steven B,Exec Chair of the Board,S - Sale,$25.01 ,"-75,000","1,131,983",-6%,"($1,875,750)",,,,,
,11/24/23 15:57,11/21/23,ABR,Arbor Realty Trust Inc,Elenio Paul,CFO,P - Purchase,$12.20 ,"2,500","279,799",1%,"$30,500 ",,,,,
,11/24/23 10:59,11/22/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,642.00 ",3,"198,411",0%,"$4,926 ",,,,,
,11/24/23 8:18,11/22/23,IDCC,"Interdigital, Inc.",Schmidt Joshua D.,"CLO, Corp Sec",S - Sale,$100.00 ,-682,"18,446",-4%,"($68,200)",,,,,
D,11/24/23 6:00,11/20/23,SBAC,Sba Communications Corp,Krouse George R Jr,Dir,S - Sale+OE,$234.43 ,-500,"8,001",-6%,"($117,213)",,,,,
,11/22/23 18:26,11/21/23,ISPO,Inspirato Inc,Grosse Eric,CEO,P - Purchase,$4.67 ,768,"9,866",8%,"$3,587 ",,,,,
,11/22/23 17:27,11/21/23,ISPO,Inspirato Inc,Kaiden Robert,CFO,P - Purchase,$4.67 ,771,"125,771",1%,"$3,601 ",,,,,
,11/22/23 17:20,11/21/23,ISPO,Inspirato Inc,Payne Ann L,Dir,P - Purchase,$4.67 ,768,"9,866",8%,"$3,587 ",,,,,
,11/22/23 17:18,11/21/23,ISPO,Inspirato Inc,Berman Scott D,Dir,P - Purchase,$4.67 ,700,"10,689",7%,"$3,268 ",,,,,
,11/22/23 17:11,3/6/23,ISPO,Inspirato Inc,Kallery David S,Pres,S - Sale,$1.06 ,"-23,578","9,092",-72%,"($24,993)",,,,,
,11/22/23 17:04,11/21/23,ISPO,Inspirato Inc,Handler Bradley A,Exec COB,P - Purchase,$4.67 ,768,"46,417",2%,"$3,587 ",,,,,
,11/22/23 17:00,11/21/23,CXW,"Corecivic, Inc.","Carter, Cole G.","EVP,GC, Secretary",S - Sale,$13.53 ,"-39,345","181,817",-18%,"($532,338)",,,,,
,11/22/23 16:43,11/21/23,ISPO,Inspirato Inc,Handler Brent L,"Dir, 10%",P - Purchase,$4.67 ,768,"89,040",1%,"$3,587 ",,,,,
M,11/22/23 16:34,11/20/23,HHH,Howard Hughes Holdings Inc.,"Pershing Square Capital Management, L.P.","Dir, 10%",P - Purchase,$73.29 ,"173,722","18,525,896",1%,"$12,732,845 ",,,,,
D,11/22/23 16:06,11/21/23,EQR,Equity Residential,Neithercut David J,Chairman of the Board,S - Sale+OE,$56.00 ,"-25,000","62,730",-28%,"($1,400,000)",,,,,
,11/22/23 11:49,11/21/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,641.48 ",3,"198,408",0%,"$4,924 ",,,,,
,11/22/23 8:51,11/20/23,TURN,180 Degree Capital Corp. /ny/,Bigelow Robert E III,"VP, Head of Fund Development",P - Purchase,$3.89 ,"2,300","114,960",2%,"$8,958 ",,,,,
,11/22/23 6:25,11/17/23,IHT,Innsuites Hospitality Trust,Wirth James F,"Pres, CEO, 10%",P - Purchase,"$1,675.95 ","1,323","5,943,984",0%,"$2,217,282 ",,,,,
,11/21/23 18:35,11/20/23,PSA,Public Storage,Poladian Avedick Baruyr,Dir,S - Sale,$259.35 ,"-5,000","31,163",-14%,"($1,296,727)",,,,,
M,11/21/23 16:47,11/20/23,RHP,"Ryman Hospitality Properties, Inc.",Reed Colin V,Exec. COB,S - Sale,$96.69 ,"-19,089","1,627,152",-1%,"($1,845,807)",,,,,
,11/21/23 16:40,11/20/23,YTFD,"Yale Transaction Finders, Inc.",Ledecky Jonathan J,"CEO, CFO, 10%",P - Purchase,$0.07 ,"256,000","3,660,800",8%,"$17,664 ",,,,,
,11/21/23 16:30,11/17/23,BHM,"Bluerock Homes Trust, Inc.",Vohs Christopher J.,"CFO, Treasurer",P - Purchase,$22.50 ,"12,000","24,000",100%,"$270,000 ",,,,,
,11/21/23 12:31,11/17/23,ORA,"Ormat Technologies, Inc.",Sharir Dafna,Dir,S - Sale,$64.69 ,-312,"2,800",-10%,"($20,183)",,,,,
,11/21/23 11:26,11/20/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,639.40 ",3,"198,405",0%,"$4,918 ",,,,,
,11/20/23 20:47,11/20/23,EQIX,Equinix Inc,Campbell Michael Earl,Chief Sales Officer,S - Sale,$780.66 ,-600,"12,081",-5%,"($468,396)",,,,,
D,11/20/23 19:53,11/17/23,SCU,"Sculptor Capital Management, Inc.",Rithm Capital Corp.,10%,P - Purchase,$12.70 ,"29,664,827","1,000",-100%,"$376,743,303 ",,,,,
,11/20/23 19:02,11/17/23,NYC,American Strategic Investment Co.,Schorsch Nicholas S,10%,P - Purchase,$7.96 ,"1,536","1,086,105",0%,"$12,227 ",,,,,
DM,11/20/23 17:10,11/16/23,IRM,Iron Mountain Inc,Meaney William L,"Pres, CEO",S - Sale+OE,$62.44 ,"-21,014","295,650",-7%,"($1,312,114)",,,,,
,11/20/23 16:37,11/16/23,ABR,Arbor Realty Trust Inc,Elenio Paul,CFO,P - Purchase,$12.37 ,"7,500","277,299",3%,"$92,775 ",,,,,
,11/20/23 16:30,11/17/23,EQIX,Equinix Inc,Paisley Christopher B,Dir,S - Sale,$786.56 ,-75,"18,686",0%,"($58,992)",,,,,
D,11/20/23 16:12,11/20/23,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",Armbrister Clarence D,Dir,P - Purchase,$23.99 ,420,420,New,"$10,076 ",,,,,
,11/20/23 16:00,11/20/23,TPL,Texas Pacific Land Corp,Best Rhys J,Dir,P - Purchase,"$1,682.48 ",75,181,71%,"$126,186 ",,,,,
,11/20/23 11:11,11/17/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,652.00 ",3,"198,402",0%,"$4,956 ",,,,,
D,11/20/23 7:44,11/17/23,UMH,"Umh Properties, Inc.",Conway Kiernan,Dir,S - Sale+OE,$14.17 ,"-1,200",141,-89%,"($17,004)",,,,,
,11/17/23 20:43,3/6/23,ISPO,Inspirato Inc,Handler Brent L,"Dir, 10%",S - Sale,$1.06 ,"-252,837","88,272",-74%,"($268,007)",,,,,
M,11/17/23 20:43,11/15/23,ISPO,Inspirato Inc,Handler Brent L,"Dir, 10%",P - Purchase,$3.87 ,864,"88,272",1%,"$3,340 ",,,,,
,11/17/23 20:40,3/6/23,ISPO,Inspirato Inc,Handler Bradley A,Exec COB,S - Sale,$1.06 ,"-81,054","45,649",-64%,"($85,917)",,,,,
M,11/17/23 20:40,11/15/23,ISPO,Inspirato Inc,Handler Bradley A,Exec COB,P - Purchase,$3.87 ,"1,726","45,649",4%,"$6,673 ",,,,,
,11/17/23 18:31,11/16/23,SELF,"Global Self Storage, Inc.",Winmill Mark Campbell,"Pres, CEO",P - Purchase,$4.83 ,"7,200","210,402",4%,"$34,788 ",,,,,
,11/17/23 17:59,11/17/23,SELF,"Global Self Storage, Inc.",Klimoski Donald II,GC,P - Purchase,$4.80 ,"1,000","51,000",2%,"$4,800 ",,,,,
,11/17/23 17:17,11/15/23,SACH,Sachem Capital Corp.,Bernhard Leslie,Dir,S - Sale,$3.59 ,"-1,900","11,000",-15%,"($6,821)",,,,,
,11/17/23 17:02,11/17/23,RGTI,"Rigetti Computing, Inc.",Rivas David,CTO,S - Sale,$1.08 ,"-7,494","889,713",-1%,"($8,081)",,,,,
D,11/17/23 17:01,11/16/23,AMH,American Homes 4 Rent,Kropp James H,Dir,S - Sale+OE,$36.47 ,"-6,852","42,512",-14%,"($249,892)",,,,,
,11/17/23 17:01,11/17/23,RGTI,"Rigetti Computing, Inc.",Danis Richard,"GC, Corp. Sec.",S - Sale,$1.08 ,"-37,765","1,098,467",-3%,"($40,714)",,,,,
D,11/17/23 17:00,11/15/23,SBAC,Sba Communications Corp,Stoops Jeffrey,"CEO, Pres",S - Sale+OE,$233.96 ,"-45,779","452,826",-9%,"($10,710,600)",,,,,
M,11/17/23 16:27,11/15/23,HHH,Howard Hughes Holdings Inc.,"Pershing Square Capital Management, L.P.","Dir, 10%",P - Purchase,$74.34 ,"201,600","18,352,174",1%,"$14,986,272 ",,,,,
,11/17/23 16:10,11/15/23,DLB,"Dolby Laboratories, Inc.",Couling John D,"SVP, Entertainment",S - Sale,$88.58 ,-79,"96,370",0%,"($6,998)",,,,,
M,11/17/23 15:34,11/16/23,RHP,"Ryman Hospitality Properties, Inc.",Reed Colin V,Exec. COB,S - Sale,$95.93 ,"-30,000","1,330,827",-2%,"($2,877,979)",,,,,
,11/17/23 14:30,11/16/23,GPMT,Granite Point Mortgage Trust Inc.,Taylor John A,"Pres, CEO",P - Purchase,$5.06 ,"5,500","275,013",2%,"$27,830 ",,,,,
,11/17/23 11:05,11/16/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,612.58 ",3,"198,399",0%,"$4,838 ",,,,,
,11/17/23 8:20,11/15/23,TURN,180 Degree Capital Corp. /ny/,Shanley Richard P,Dir,P - Purchase,$3.92 ,"2,000","84,729",2%,"$7,845 ",,,,,
M,11/17/23 8:19,11/15/23,TURN,180 Degree Capital Corp. /ny/,Wolfe Daniel B,Pres,P - Purchase,$3.94 ,"2,500","231,500",1%,"$9,838 ",,,,,
M,11/16/23 20:11,11/14/23,NYC,American Strategic Investment Co.,Schorsch Nicholas S,10%,P - Purchase,$8.03 ,"4,611","1,359,920",0%,"$37,012 ",,,,,
,11/16/23 17:24,11/14/23,AMH,American Homes 4 Rent,Corrigan Jack E,Dir,S - Sale,$36.56 ,"-50,000","206,051",-20%,"($1,827,750)",,,,,
,11/16/23 16:49,11/15/23,GIPR,"Generation Income Properties, Inc.",Sobelman David,"COB, Pres, CEO",P - Purchase,$4.19 ,"2,000","153,798",1%,"$8,380 ",,,,,
D,11/16/23 16:17,11/14/23,AKR,Acadia Realty Trust,Gottfried John J.,"EVP, CFO",S - Sale+OE,$15.04 ,"-12,500","7,600",-62%,"($188,000)",,,,,
D,11/16/23 16:16,11/14/23,AKR,Acadia Realty Trust,Blacksberg Jason,"SVP, GC",S - Sale+OE,$15.07 ,"-7,000",0,-100%,"($105,490)",,,,,
D,11/16/23 16:10,11/14/23,EQR,Equity Residential,Neithercut David J,Chairman of the Board,S - Sale+OE,$56.51 ,"-25,000","62,730",-28%,"($1,412,666)",,,,,
M,11/16/23 13:33,11/14/23,GPMT,Granite Point Mortgage Trust Inc.,Taylor John A,"Pres, CEO",P - Purchase,$5.00 ,"8,957","269,513",3%,"$44,821 ",,,,,
,11/16/23 11:46,11/15/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,682.79 ",3,"198,396",0%,"$5,048 ",,,,,
D,11/16/23 11:45,11/15/23,UMH,"Umh Properties, Inc.",Quigley Kenneth K Jr,Dir,P - Purchase,$13.88 ,72,"26,293",0%,"$1,000 ",,,,,
D,11/16/23 11:40,11/15/23,UMH,"Umh Properties, Inc.",Carus Jeffrey A,Dir,P - Purchase,$13.88 ,108,"20,639",1%,"$1,500 ",,,,,
,11/16/23 6:25,11/14/23,IHT,Innsuites Hospitality Trust,Chase Jr,TRUSTEE,P - Purchase,$600.00 ,500,"72,946",1%,"$300,000 ",,,,,
,11/15/23 19:42,11/14/23,LTC,Ltc Properties Inc,Shelley-Kessler Pamela,"Co-Pres, CFO, Secretary",S - Sale,$32.54 ,"-15,500","146,706",-10%,"($504,370)",,,,,
D,11/15/23 17:38,11/14/23,SBAC,Sba Communications Corp,Beebe Kevin L,Dir,S - Sale+OE,$233.83 ,"-1,500","13,313",-10%,"($350,744)",,,,,
M,11/15/23 16:23,11/14/23,RHP,"Ryman Hospitality Properties, Inc.",Reed Colin V,Exec. COB,S - Sale,$97.33 ,"-30,000","1,360,827",-2%,"($2,919,843)",,,,,
,11/15/23 10:43,11/14/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,703.95 ",3,"198,393",0%,"$5,112 ",,,,,
,11/14/23 16:34,11/10/23,RLJ,Rlj Lodging Trust,Davis Nathaniel A,Dir,S - Sale,$9.87 ,"-39,594","43,423",-48%,"($390,793)",,,,,
M,11/14/23 16:25,11/10/23,HHH,Howard Hughes Holdings Inc.,"Pershing Square Capital Management, L.P.","Dir, 10%",P - Purchase,$71.83 ,"159,671","18,150,574",1%,"$11,469,255 ",,,,,
,11/14/23 16:18,11/10/23,CNDA,Concord Acquisition Corp II,Kepos Capital LP,10%,S - Sale,$10.32 ,"-175,000","1,425,000",-11%,"($1,806,250)",,,,,
D,11/14/23 16:11,11/10/23,EQR,Equity Residential,Neithercut David J,Chairman of the Board,S - Sale+OE,$54.25 ,"-25,000","62,730",-28%,"($1,356,250)",,,,,
,11/14/23 16:06,11/13/23,NSA,National Storage Affiliates Trust,Fischer Tamara D,Exec Chair,P - Purchase,$29.68 ,608,"18,000",3%,"$18,045 ",,,,,
M,11/14/23 14:33,11/10/23,GPMT,Granite Point Mortgage Trust Inc.,Urbaszek Marcin,CFO,P - Purchase,$4.62 ,"15,000","82,152",22%,"$69,300 ",,,,,
M,11/14/23 13:02,11/10/23,FSP,Franklin Street Properties Corp /ma/,Hansen Brian N,Dir,P - Purchase,$2.09 ,"75,000","1,248,720",6%,"$157,120 ",,,,,
,11/14/23 10:57,11/13/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,661.37 ",3,"198,390",0%,"$4,984 ",,,,,
D,11/14/23 9:09,11/13/23,PEB,Pebblebrook Hotel Trust,Bortz Jon E,"COB, CEO",P - Purchase,$16.36 ,"16,000","1,394,102",1%,"$261,700 ",,,,,
,11/13/23 19:57,11/10/23,CHMI,Cherry Hill Mortgage Investment Corp,Lown Jeffrey B,Pres,P - Purchase,$3.47 ,"8,621","30,128",40%,"$29,949 ",,,,,
DM,11/13/23 19:18,5/2/23,FOMC,"Fomo Worldwide, Inc.",Grover Vikram P,"CEO, Dir, 10%",P - Purchase,$0.00 ,"335,000,000","639,166,667",110%,"$76,500 ",,,,,
DM,11/13/23 19:18,8/2/23,FOMC,"Fomo Worldwide, Inc.",Grover Vikram P,"CEO, Dir, 10%",P - Purchase,$0.00 ,"12,083,333","397,083,333",3%,"$2,500 ",,,,,
,11/13/23 16:43,11/13/23,EXR,Extra Space Storage Inc.,Margolis Joseph D,CEO,P - Purchase,$118.21 ,"4,200","198,311",2%,"$496,482 ",,,,,
,11/13/23 16:15,11/10/23,APLE,"Apple Hospitality Reit, Inc.",Perkins Elizabeth,"SVP, CFO",P - Purchase,$15.78 ,"1,750","226,044",1%,"$27,614 ",,,,,
,11/13/23 16:07,11/8/23,AGNC,Agnc Investment Corp.,Kuehl Christopher,"EVP, Chief Investment Officer",S - Sale,$8.50 ,"-65,000","661,843",-9%,"($552,500)",,,,,
,11/13/23 16:06,11/8/23,AGNC,Agnc Investment Corp.,Bell Bernice,"EVP, Chief Financial Off",S - Sale,$8.44 ,"-6,000","260,139",-2%,"($50,640)",,,,,
D,11/13/23 16:04,11/9/23,AMT,American Tower Corp /ma/,Reed Joann A,Dir,S - Sale+OE,$183.57 ,"-4,856","60,795",-7%,"($891,416)",,,,,
,11/13/23 12:57,11/10/23,PSA,Public Storage,Vitan Nathaniel A.,GC,S - Sale,$245.37 ,-400,"13,286",-3%,"($98,146)",,,,,
M,11/13/23 11:04,11/9/23,TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,649.78 ",6,"198,387",0%,"$9,899 ",,,,,
D,11/13/23 10:46,11/10/23,SQFT,"Presidio Property Trust, Inc.",Heilbron Jack Kendrick,"CEO, Pres",P - Purchase,$12.95 ,200,"379,956",0%,"$2,589 ",,,,,
D,11/13/23 9:54,11/10/23,PEB,Pebblebrook Hotel Trust,Bortz Jon E,"COB, CEO",P - Purchase,$16.53 ,"13,000","1,378,102",1%,"$214,875 ",,,,,
,11/13/23 8:23,11/7/23,BMNM,"Bimini Capital Management, Inc.",Dwyer Robert J,"Dir, 10%",P - Purchase,$0.86 ,"2,000","1,290,980",0%,"$1,710 ",,,,,
DM,11/13/23 6:38,8/2/23,FOMC,"Fomo Worldwide, Inc.",Grover Vikram P,"CEO, Dir, 10%",P - Purchase,$0.00 ,"12,083,333","397,083,333",3%,"$2,500 ",,,,,
DM,11/13/23 6:36,5/2/23,FOMC,"Fomo Worldwide, Inc.",Grover Vikram P,"CEO, Dir, 10%",P - Purchase,$0.00 ,"335,000,000","639,166,667",110%,"$76,500 ",,,,,
D,11/9/23 18:29,11/7/23,WHLR,"Wheeler Real Estate Investment Trust, Inc.","Steamboat Capital Partners, LLC",10%,S - Sale+OE,$0.32 ,"-274,302","5,998",-98%,"($86,433)",,,,,
DM,11/9/23 17:49,8/2/23,FOMC,"Fomo Worldwide, Inc.",Grover Vikram P,"CEO, Dir, 10%",P - Purchase,$0.00 ,"12,083,333","397,083,333",3%,"$2,500 ",,,,,
DM,11/9/23 17:49,5/2/23,FOMC,"Fomo Worldwide, Inc.",Grover Vikram P,"CEO, Dir, 10%",P - Purchase,$0.00 ,"335,000,000","639,166,667",110%,"$76,500 ",,,,,
,11/9/23 17:39,11/7/23,IHT,Innsuites Hospitality Trust,Chase Jr,TRUSTEE,P - Purchase,$600.00 ,500,"72,446",1%,"$300,000 ",,,,,
M,11/9/23 16:26,11/7/23,HHH,Howard Hughes Holdings Inc.,"Pershing Square Capital Management, L.P.","Dir, 10%",P - Purchase,$72.24 ,"190,248","17,990,903",1%,"$13,742,952 ",,,,,
